id,age,edu,edu_num,male,use_int_s,pri_con_m_b,inf_sha_att_m_b,inf_sha_beh_m_b,tim_int_m,tim_int_wor_m,tim_int_wee_m,t1_pri_con_01,t1_pri_con_02,t1_pri_con_03,t1_pri_con_04,t1_pri_con_05,t1_pri_con_06,t1_pri_con_07,t1_pri_con_08,t1_pri_con_09,t1_inf_sha_beh_01,t1_inf_sha_beh_02,t1_inf_sha_beh_03,t1_inf_sha_beh_04,t1_inf_sha_beh_05,t1_inf_sha_beh_06,t1_inf_sha_beh_07,t1_inf_sha_beh_08,t1_inf_sha_beh_09,t1_inf_sha_beh_10,t1_inf_sha_beh_11,t1_inf_sha_att_01,t1_inf_sha_att_02,t1_inf_sha_att_03,t1_inf_sha_att_04,t1_inf_sha_att_05,t1_inf_sha_att_06,t1_inf_sha_att_07,t1_inf_sha_att_08,t1_inf_sha_att_09,t1_inf_sha_att_10,t1_inf_sha_att_11,t1_tim_int_01,t1_tim_int_02,t1_tim_int_03,t1_tim_int_04,t1_tim_int_05,t1_na_per,t1_na_per_inf_sha_beh,t1_tim_int_wor,t1_tim_int_wee,t1_use_int,t1_tim_int,t1_pri_con_m,t1_inf_sha_att_m,t1_inf_sha_beh_m,t2_pri_con_01,t2_pri_con_02,t2_pri_con_03,t2_pri_con_04,t2_pri_con_05,t2_pri_con_06,t2_pri_con_07,t2_pri_con_08,t2_pri_con_09,t2_inf_sha_beh_01,t2_inf_sha_beh_02,t2_inf_sha_beh_03,t2_inf_sha_beh_04,t2_inf_sha_beh_05,t2_inf_sha_beh_06,t2_inf_sha_beh_07,t2_inf_sha_beh_08,t2_inf_sha_beh_09,t2_inf_sha_beh_10,t2_inf_sha_beh_11,t2_inf_sha_att_01,t2_inf_sha_att_02,t2_inf_sha_att_03,t2_inf_sha_att_04,t2_inf_sha_att_05,t2_inf_sha_att_06,t2_inf_sha_att_07,t2_inf_sha_att_08,t2_inf_sha_att_09,t2_inf_sha_att_10,t2_inf_sha_att_11,t2_tim_int_01,t2_tim_int_02,t2_tim_int_03,t2_tim_int_04,t2_tim_int_05,t2_na_per,t2_na_per_inf_sha_beh,t2_tim_int_wor,t2_tim_int_wee,t2_use_int,t2_tim_int,t2_pri_con_m,t2_inf_sha_att_m,t2_inf_sha_beh_m,t3_pri_con_01,t3_pri_con_02,t3_pri_con_03,t3_pri_con_04,t3_pri_con_05,t3_pri_con_06,t3_pri_con_07,t3_pri_con_08,t3_pri_con_09,t3_inf_sha_beh_01,t3_inf_sha_beh_02,t3_inf_sha_beh_03,t3_inf_sha_beh_04,t3_inf_sha_beh_05,t3_inf_sha_beh_06,t3_inf_sha_beh_07,t3_inf_sha_beh_08,t3_inf_sha_beh_09,t3_inf_sha_beh_10,t3_inf_sha_beh_11,t3_inf_sha_att_01,t3_inf_sha_att_02,t3_inf_sha_att_03,t3_inf_sha_att_04,t3_inf_sha_att_05,t3_inf_sha_att_06,t3_inf_sha_att_07,t3_inf_sha_att_08,t3_inf_sha_att_09,t3_inf_sha_att_10,t3_inf_sha_att_11,t3_tim_int_01,t3_tim_int_02,t3_tim_int_03,t3_tim_int_04,t3_tim_int_05,t3_na_per,t3_na_per_inf_sha_beh,t3_tim_int_wor,t3_tim_int_wee,t3_use_int,t3_tim_int,t3_pri_con_m,t3_inf_sha_att_m,t3_inf_sha_beh_m,t4_pri_con_01,t4_pri_con_02,t4_pri_con_03,t4_pri_con_04,t4_pri_con_05,t4_pri_con_06,t4_pri_con_07,t4_pri_con_08,t4_pri_con_09,t4_inf_sha_beh_01,t4_inf_sha_beh_02,t4_inf_sha_beh_03,t4_inf_sha_beh_04,t4_inf_sha_beh_05,t4_inf_sha_beh_06,t4_inf_sha_beh_07,t4_inf_sha_beh_08,t4_inf_sha_beh_09,t4_inf_sha_beh_10,t4_inf_sha_beh_11,t4_inf_sha_att_01,t4_inf_sha_att_02,t4_inf_sha_att_03,t4_inf_sha_att_04,t4_inf_sha_att_05,t4_inf_sha_att_06,t4_inf_sha_att_07,t4_inf_sha_att_08,t4_inf_sha_att_09,t4_inf_sha_att_10,t4_inf_sha_att_11,t4_tim_int_01,t4_tim_int_02,t4_tim_int_03,t4_tim_int_04,t4_tim_int_05,t4_na_per,t4_na_per_inf_sha_beh,t4_tim_int_wor,t4_tim_int_wee,t4_use_int,t4_tim_int,t4_pri_con_m,t4_inf_sha_att_m,t4_inf_sha_beh_m,t5_pri_con_01,t5_pri_con_02,t5_pri_con_03,t5_pri_con_04,t5_pri_con_05,t5_pri_con_06,t5_pri_con_07,t5_pri_con_08,t5_pri_con_09,t5_inf_sha_beh_01,t5_inf_sha_beh_02,t5_inf_sha_beh_03,t5_inf_sha_beh_04,t5_inf_sha_beh_05,t5_inf_sha_beh_06,t5_inf_sha_beh_07,t5_inf_sha_beh_08,t5_inf_sha_beh_09,t5_inf_sha_beh_10,t5_inf_sha_beh_11,t5_inf_sha_att_01,t5_inf_sha_att_02,t5_inf_sha_att_03,t5_inf_sha_att_04,t5_inf_sha_att_05,t5_inf_sha_att_06,t5_inf_sha_att_07,t5_inf_sha_att_08,t5_inf_sha_att_09,t5_inf_sha_att_10,t5_inf_sha_att_11,t5_tim_int_01,t5_tim_int_02,t5_tim_int_03,t5_tim_int_04,t5_tim_int_05,t5_na_per,t5_na_per_inf_sha_beh,t5_tim_int_wor,t5_tim_int_wee,t5_use_int,t5_tim_int,t5_pri_con_m,t5_inf_sha_att_m,t5_inf_sha_beh_m
201966,71,Realschule,3,1,5,3.8,1.6,1,85.71428571428571,75,150,4,5,5,5,5,4,4,4,5,1,1,2,2,2,2,2,2,1,1,2,1,2,2,2,1,1,1,1,1,2,2,NA,30,NA,15,0,0.05263157894736842,0,NA,NA,1,NA,4.555555555555555,1.4545454545454546,1.6363636363636365,4,5,5,5,4,4,3,3,3,1,1,2,2,2,2,2,2,1,1,1,1,1,2,2,1,1,3,2,1,1,3,1,0,NA,30,NA,0.05263157894736842,0,60,NA,1,NA,4,1.6363636363636365,1.5454545454545454,5,4,5,4,5,4,4,5,5,1,1,2,2,2,2,2,2,1,1,1,1,2,3,3,2,2,1,1,1,2,2,1,0,2,30,NA,0.02631578947368421,0,60,150,1,85.71428571428571,4.555555555555555,1.8181818181818181,1.5454545454545454,3,5,5,4,4,3,3,5,5,1,1,2,2,2,2,2,1,1,1,1,3,4,2,3,2,2,2,1,1,1,1,1,30,NA,30,NA,0.05263157894736842,0,90,NA,1,NA,4.111111111111111,2,1.4545454545454546,3,4,5,3,5,5,5,5,4,1,1,1,1,1,1,1,1,1,1,1,2,2,1,2,2,2,2,1,1,1,1,1,30,NA,10,NA,0.3421052631578947,1,90,NA,1,NA,4.333333333333333,1.5454545454545454,1
202266,71,Promotion,8,1,5,3,2,1.8,84,84,84,3,5,5,4,5,5,5,5,5,2,2,1,1,1,1,2,1,1,1,1,4,3,NA,1,1,1,NA,4,2,1,1,1,0,1,0,0,0.05263157894736842,0,60,60,1,60,4.666666666666667,2,1.2727272727272727,3,4,4,3,5,3,3,4,4,2,1,2,2,2,2,2,2,1,1,1,2,2,3,3,3,3,3,3,1,2,2,1,30,1,30,NA,0.02631578947368421,0,90,90,1,90,3.6666666666666665,2.4545454545454546,1.6363636363636365,3,4,4,5,5,4,4,4,5,1,1,2,2,2,2,2,2,1,1,1,2,1,2,2,2,2,2,2,1,2,2,1,30,1,30,NA,0.02631578947368421,0,90,90,1,90,4.222222222222222,1.8181818181818181,1.5454545454545454,3,4,5,4,5,4,3,3,3,2,1,2,2,2,2,2,2,1,1,1,1,1,2,1,2,2,2,2,1,2,2,1,30,1,30,NA,0.02631578947368421,0,90,90,1,90,3.7777777777777777,1.6363636363636365,1.6363636363636365,3,3,2,4,4,3,3,3,4,2,NA,2,NA,NA,NA,3,NA,NA,2,2,1,1,3,1,2,2,3,3,1,1,1,1,30,1,30,NA,0.18421052631578946,0.5454545454545454,90,90,1,90,3.2222222222222223,1.7272727272727273,2.2
201479,71,Abitur,5,1,5,2,1.8,2.6,127.71428571428572,126,132,3,3,2,3,4,3,3,2,2,5,2,4,4,4,4,4,4,1,3,3,5,4,4,4,4,4,4,4,1,3,4,2,0,2,0,0,0,0,120,120,1,120,2.7777777777777777,3.727272727272727,3.4545454545454546,1,4,4,4,4,4,4,2,4,1,1,2,2,2,2,2,2,1,2,2,1,1,5,5,5,5,5,5,1,4,4,2,30,3,0,NA,0.02631578947368421,0,150,180,1,158.57142857142858,3.4444444444444446,3.727272727272727,1.7272727272727273,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,3,3,3,3,3,3,2,3,3,2,0,2,0,NA,0.02631578947368421,0,120,120,1,120,2.111111111111111,2.5454545454545454,2,2,4,4,4,4,4,4,2,4,2,2,4,4,4,4,4,4,1,2,2,1,4,4,4,4,4,4,4,1,4,4,2,0,2,0,NA,0.02631578947368421,0,120,120,1,120,3.5555555555555554,3.4545454545454546,3,2,3,3,2,2,2,3,2,3,3,2,3,3,3,3,3,3,2,3,3,1,1,1,1,1,1,1,1,1,1,1,2,0,2,0,NA,0.02631578947368421,0,120,120,1,120,2.4444444444444446,1,2.8181818181818183
203181,71,Berufausbildung,4,2,5,3.6,1.2,1.6,NaN,NaN,NaN,5,5,5,5,5,4,5,5,5,1,1,1,1,1,1,1,1,1,1,1,1,2,3,3,3,3,3,3,3,3,3,NA,30,NA,30,0,0.05263157894736842,0,NA,NA,1,NA,4.888888888888889,2.727272727272727,1,4,5,5,5,5,4,5,4,5,1,1,2,2,2,2,2,2,1,1,2,1,3,3,3,3,3,3,3,2,2,3,NA,NA,1,NA,NA,0.10526315789473684,0,NA,NA,1,NA,4.666666666666667,2.6363636363636362,1.6363636363636365,4,5,4,4,5,3,5,5,5,1,1,2,2,2,2,2,2,1,2,2,1,2,1,1,1,1,2,1,1,2,2,NA,30,NA,NA,NA,0.10526315789473684,0,NA,NA,1,NA,4.444444444444445,1.3636363636363635,1.7272727272727273,3,4,2,3,5,2,3,4,5,1,1,2,2,2,2,2,2,1,2,2,1,1,3,3,3,3,3,2,1,1,1,NA,NA,NA,50,NA,0.10526315789473684,0,NA,NA,1,NA,3.4444444444444446,2,1.7272727272727273,2,2,5,5,5,4,3,4,5,4,5,4,4,4,4,4,4,5,5,5,2,3,1,3,3,3,3,NA,1,1,2,1,NA,NA,30,NA,0.10526315789473684,0,NA,NA,1,NA,3.888888888888889,2.2,4.363636363636363
203169,71,Berufausbildung,4,1,5,4.6,1,2,91.07142857142857,97.5,75,5,4,3,5,1,4,4,5,5,5,5,2,2,2,5,2,5,5,5,5,1,1,1,1,1,1,1,1,1,1,1,1,NA,1,NA,0,0.05263157894736842,0,NA,NA,1,NA,4,1,3.909090909090909,3,5,5,3,1,4,1,1,4,1,1,2,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,0,1,0,NA,0.02631578947368421,0,120,60,1,102.85714285714286,3,1,1.2727272727272727,5,5,5,5,1,5,5,5,5,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,30,1,0,NA,0.02631578947368421,0,90,60,1,81.42857142857143,4.555555555555555,1.1818181818181819,1.0909090909090908,5,5,3,5,1,5,5,5,5,1,1,1,1,1,1,1,1,1,3,3,1,1,1,1,1,1,1,1,1,3,3,1,30,1,30,NA,0.02631578947368421,0,90,90,1,90,4.333333333333333,1.3636363636363635,1.3636363636363635,5,5,5,5,5,5,5,5,5,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,30,1,30,NA,0.02631578947368421,0,90,90,1,90,5,1,2
203211,71,Realschule,3,2,5,4.2,2,2.2,90,90,90,4,5,5,5,5,1,5,4,5,1,1,2,2,2,2,2,2,1,1,2,4,1,1,3,1,1,4,1,1,2,3,1,NA,1,NA,0,0.05263157894736842,0,NA,NA,1,NA,4.333333333333333,2,1.6363636363636365,4,5,3,4,5,2,5,5,5,2,1,2,2,2,2,3,3,1,1,1,1,1,1,1,1,1,3,3,1,3,3,2,NA,2,NA,NA,0.07894736842105263,0,NA,NA,1,NA,4.222222222222222,1.7272727272727273,1.8181818181818181,5,5,5,5,5,2,5,5,5,3,2,2,2,2,2,3,2,1,1,2,1,1,1,1,1,1,3,3,4,3,3,2,NA,2,NA,NA,0.07894736842105263,0,NA,NA,1,NA,4.666666666666667,2,2,4,5,5,5,5,5,4,4,4,1,1,2,2,2,2,2,2,1,1,1,1,1,1,3,3,3,3,3,2,2,2,1,NA,1,NA,NA,0.07894736842105263,0,NA,NA,1,NA,4.555555555555555,2.1818181818181817,1.5454545454545454,4,4,1,5,5,4,4,4,5,4,5,3,3,3,3,3,3,5,5,5,3,1,3,1,2,2,2,2,1,1,1,1,30,1,30,NA,0.02631578947368421,0,90,90,1,90,4,1.7272727272727273,3.8181818181818183
203225,71,Abitur,5,2,5,2.8,1,1.2,90,90,90,3,3,3,3,3,3,3,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,1,1,1,2,NA,2,NA,0,0.3421052631578947,1,NA,NA,1,NA,3,1.3636363636363635,1,2,3,5,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,1,1,1,1,30,1,30,NA,0.02631578947368421,0,90,90,1,90,2,1.3636363636363635,1,3,3,3,4,2,3,3,3,3,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,3,2,1,1,1,1,30,NA,NA,NA,0.07894736842105263,0,90,NA,1,NA,3,1.2727272727272727,1.0909090909090908,3,3,3,3,3,3,3,3,3,1,1,1,2,1,1,2,1,1,1,1,1,1,1,3,2,2,3,2,2,2,2,1,NA,1,NA,NA,0.07894736842105263,0,NA,NA,1,NA,3,1.9090909090909092,1.1818181818181819,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,5,2,2,2,2,1,1,1,1,1,1,4,1,1,1,1,1,30,1,30,NA,0.02631578947368421,0,90,90,1,90,3,1.2727272727272727,2.272727272727273
203467,71,Berufausbildung,4,2,5,3,1,1.8,80,82.5,80,3,4,3,3,3,3,2,3,4,1,1,2,2,2,2,2,2,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,60,60,1,60,3.111111111111111,1,1.7272727272727273,3,3,3,2,2,4,3,3,3,1,1,2,2,2,2,2,2,2,1,1,1,1,3,3,3,3,3,3,2,2,2,1,30,NA,30,NA,0.05263157894736842,0,90,NA,1,NA,2.888888888888889,2.3636363636363638,1.6363636363636365,3,4,3,3,4,3,3,3,4,1,1,2,2,2,2,2,2,1,1,1,1,NA,3,3,3,3,2,2,1,1,1,1,30,2,0,NA,0.05263157894736842,0,90,120,1,98.57142857142857,3.3333333333333335,2,1.5454545454545454,3,3,2,2,3,3,2,4,4,1,1,2,2,2,2,2,2,2,1,2,1,1,1,1,1,1,2,2,1,2,1,1,30,1,0,NA,0.02631578947368421,0,90,60,1,81.42857142857143,2.888888888888889,1.2727272727272727,1.7272727272727273,3,5,4,4,3,3,3,4,5,5,5,4,4,4,4,4,4,5,5,5,1,1,1,1,1,1,1,1,1,1,1,2,NA,1,NA,NA,0.07894736842105263,0,NA,NA,1,NA,3.7777777777777777,1,4.454545454545454
202451,71,NA,NA,2,5,3.4,1,1.4,120,90,120,3,3,5,5,5,3,3,3,5,2,1,2,2,2,2,2,2,1,1,1,1,1,3,3,3,3,3,3,1,1,1,2,NA,1,NA,0,0.05263157894736842,0,NA,NA,1,NA,3.888888888888889,2.090909090909091,1.6363636363636365,3,4,4,3,5,3,4,4,4,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,3,3,3,3,4,3,3,2,NA,1,NA,NA,0.07894736842105263,0,NA,NA,1,NA,3.7777777777777777,2.727272727272727,1,3,3,3,3,5,3,3,4,4,1,1,2,2,2,2,2,2,1,1,1,1,1,3,3,3,3,3,3,1,3,3,2,0,2,0,NA,0.02631578947368421,0,120,120,1,120,3.4444444444444446,2.4545454545454546,1.5454545454545454,5,5,5,5,5,4,3,3,5,2,1,2,2,2,2,2,2,1,1,1,1,1,3,3,3,3,3,3,1,1,1,1,NA,1,NA,NA,0.07894736842105263,0,NA,NA,1,NA,4.444444444444445,2.090909090909091,1.6363636363636365,3,5,5,3,5,3,3,3,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,NA,20,NA,0.05263157894736842,0,60,NA,1,NA,3.888888888888889,1,1
200035,71,Promotion,8,1,5,2.2,1.4,1,122.57142857142857,132,99,3,4,5,5,5,5,5,3,5,1,1,3,3,3,3,3,3,1,2,2,1,1,3,3,3,3,3,3,1,3,3,3,0,1,30,0,0,0,180,90,1,154.28571428571428,4.444444444444445,2.4545454545454546,2.272727272727273,1,3,4,4,5,5,4,3,4,1,1,3,3,3,3,4,4,1,3,3,1,1,4,4,4,4,4,4,1,4,4,1,30,1,0,NA,0.02631578947368421,0,90,60,1,81.42857142857143,3.6666666666666665,3.1818181818181817,2.6363636363636362,1,3,3,3,3,3,3,3,3,1,1,4,4,4,4,4,4,1,2,2,3,3,3,3,3,3,5,5,1,3,3,2,30,1,30,NA,0.02631578947368421,0,150,90,1,132.85714285714286,2.7777777777777777,3.1818181818181817,2.8181818181818183,3,4,4,5,5,5,5,4,5,1,1,2,2,2,2,3,3,1,2,2,1,1,3,3,2,2,3,3,1,3,3,1,30,2,30,NA,0.02631578947368421,0,90,150,1,107.14285714285714,4.444444444444445,2.272727272727273,1.9090909090909092,3,5,4,4,4,4,5,3,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,3,3,4,1,2,3,2,30,1,45,NA,0.3157894736842105,1,150,105,1,137.14285714285714,4.111111111111111,2.272727272727273,1
203323,71,NA,NA,2,5,1.75,1.2,2.2,169.28571428571428,142.5,180,1,2,2,2,1,1,1,1,1,2,1,2,2,2,2,3,1,1,2,2,1,3,1,1,1,1,3,NA,2,3,3,3,NA,NA,NA,0,0.10526315789473684,0,NA,NA,1,NA,1.3333333333333333,1.9,1.8181818181818181,2,2,3,3,3,3,3,3,3,1,1,1,1,1,1,2,1,1,1,1,2,3,2,2,2,2,4,2,1,2,2,2,30,3,30,NA,0.02631578947368421,0,150,210,1,167.14285714285714,2.7777777777777777,2.1818181818181817,1.0909090909090908,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,2,2,2,2,2,2,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,30,3,NA,NA,0.2894736842105263,0,90,NA,1,NA,NaN,1,1.8181818181818181,2,2,2,3,3,3,3,3,3,5,5,5,5,5,5,2,5,5,5,5,1,1,1,1,1,1,3,1,1,1,1,2,30,2,NA,NA,0.05263157894736842,0,150,NA,1,NA,2.6666666666666665,1.1818181818181819,4.7272727272727275,2,3,3,3,3,3,3,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,3,3,3,1,1,3,3,3,0,2,30,NA,0.3157894736842105,1,180,150,1,171.42857142857142,2.888888888888889,2.272727272727273,1
202919,71,Promotion,8,2,5,1,1.8,1.8,60,60,60,1,5,5,1,5,1,1,1,1,1,2,3,3,3,3,4,3,2,2,2,1,4,5,5,5,5,5,5,5,5,5,NA,30,NA,30,0,0.05263157894736842,0,NA,NA,1,NA,2.3333333333333335,4.545454545454546,2.5454545454545454,1,5,5,1,5,3,1,2,2,1,2,3,3,3,3,3,3,3,3,3,1,2,5,5,5,5,5,5,5,5,5,NA,30,NA,30,NA,0.07894736842105263,0,NA,NA,1,NA,2.7777777777777777,4.363636363636363,2.727272727272727,1,5,5,2,5,1,1,2,2,1,1,4,4,4,4,4,4,2,2,4,1,5,5,5,5,5,5,5,5,5,5,1,0,1,0,NA,0.02631578947368421,0,60,60,1,60,2.6666666666666665,4.636363636363637,3.090909090909091,1,5,5,4,5,3,2,2,2,1,2,5,5,3,3,3,3,2,2,2,1,4,5,5,5,5,5,5,5,5,5,1,NA,1,NA,NA,0.07894736842105263,0,NA,NA,1,NA,3.2222222222222223,4.545454545454546,2.8181818181818183,1,5,5,1,5,1,1,1,2,5,4,5,5,5,5,5,5,5,5,5,5,3,5,5,5,5,5,5,5,5,5,NA,30,NA,30,NA,0.07894736842105263,0,NA,NA,1,NA,2.4444444444444446,4.818181818181818,4.909090909090909
203921,71,Master/Diplom/Magister,7,2,5,2.8,3.2,2,61.785714285714285,67.5,54,3,4,4,4,4,3,3,3,4,2,2,4,4,4,4,4,4,1,2,4,4,3,5,5,5,5,5,5,2,3,3,0,30,0,30,0,0,0,30,30,1,30,3.5555555555555554,4.090909090909091,3.1818181818181817,3,2,3,3,4,2,3,3,4,1,1,4,4,4,4,4,2,1,2,4,1,1,5,5,5,5,5,4,1,3,3,NA,50,1,20,NA,0.05263157894736842,0,NA,80,1,NA,3,3.4545454545454546,2.8181818181818183,3,4,4,3,2,2,2,2,4,1,1,4,4,4,4,4,2,1,4,4,2,2,5,5,5,5,5,3,2,3,3,2,0,1,0,NA,0.02631578947368421,0,120,60,1,102.85714285714286,2.888888888888889,3.6363636363636362,3,2,4,3,3,4,3,2,2,3,4,1,4,4,4,4,4,4,2,2,3,5,3,3,3,3,3,3,3,2,3,3,0,30,0,40,NA,0.02631578947368421,0,30,40,1,32.857142857142854,2.888888888888889,3.090909090909091,3.272727272727273,3,4,2,3,2,2,2,4,4,NA,5,3,3,3,3,3,3,5,4,4,4,2,3,3,3,3,4,2,1,3,3,1,30,1,0,NA,0.05263157894736842,0.09090909090909091,90,60,1,81.42857142857143,2.888888888888889,2.8181818181818183,3.6
201879,71,Berufausbildung,4,2,5,3.6,1.4,2,34.285714285714285,30,45,3,3,2,2,NA,2,3,3,3,1,1,2,2,2,2,2,2,1,1,1,3,1,4,4,4,4,4,4,2,2,2,0,30,1,NA,0,0.05263157894736842,0,30,NA,1,NA,2.625,3.090909090909091,1.5454545454545454,3,3,2,2,1,1,2,2,3,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,1,1,1,1,1,1,5,1,1,1,1,NA,30,NA,30,NA,0.3421052631578947,0.9090909090909092,NA,NA,1,NA,2.111111111111111,1.3636363636363635,4,3,3,3,3,1,3,4,3,3,1,1,2,2,2,2,2,2,1,2,2,1,1,3,3,3,3,3,3,1,1,1,NA,30,1,NA,NA,0.07894736842105263,0,NA,NA,1,NA,2.888888888888889,2.090909090909091,1.7272727272727273,4,5,3,3,NA,1,5,4,3,1,1,2,2,2,1,4,1,1,1,1,1,1,1,1,1,1,5,1,1,1,1,0,30,1,0,NA,0.05263157894736842,0,30,60,1,38.57142857142857,3.5,1.3636363636363635,1.5454545454545454,5,5,1,1,5,1,5,3,3,5,5,3,3,3,3,3,5,5,5,5,1,1,1,3,3,3,3,3,1,1,1,0,30,0,30,NA,0.02631578947368421,0,30,30,1,30,3.2222222222222223,1.9090909090909092,4.090909090909091
201984,71,Master/Diplom/Magister,7,1,5,4.4,3.8,4,130.71428571428572,135,120,4,5,5,4,4,3,3,3,5,5,2,5,5,5,5,5,5,1,2,2,5,4,4,4,4,4,5,5,2,2,2,3,NA,3,NA,0,0.05263157894736842,0,NA,NA,1,NA,4,3.727272727272727,3.8181818181818183,4,5,5,5,4,4,5,5,5,5,1,5,5,5,5,5,5,1,2,2,1,3,4,4,4,4,4,4,2,3,3,2,0,2,0,NA,0.02631578947368421,0,120,120,1,120,4.666666666666667,3.272727272727273,3.727272727272727,5,5,5,5,5,5,5,5,5,4,1,4,4,4,4,5,4,1,2,2,4,3,4,4,4,4,5,4,1,2,1,2,0,1,0,NA,0.02631578947368421,0,120,60,1,102.85714285714286,5,3.272727272727273,3.1818181818181817,5,4,5,5,4,2,5,5,5,5,1,5,5,5,5,5,5,1,2,2,5,4,4,4,4,4,4,2,1,1,1,3,0,3,0,NA,0.02631578947368421,0,180,180,1,180,4.444444444444445,3.090909090909091,3.727272727272727,4,4,4,4,4,3,2,3,5,1,5,1,1,1,1,1,1,5,5,5,4,2,4,3,4,4,5,3,1,2,2,2,0,2,0,NA,0.02631578947368421,0,120,120,1,120,3.6666666666666665,3.090909090909091,2.4545454545454546
203188,71,Master/Diplom/Magister,7,1,5,4.6,1.2,1.8,69.28571428571428,63.75,80,4,5,5,5,5,4,5,5,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,45,0,30,0,0,0,45,30,1,40.714285714285715,4.777777777777778,1,1,5,5,5,5,5,5,5,5,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,NA,30,NA,0.05263157894736842,0,60,NA,1,NA,5,1,1,5,5,5,5,5,4,5,5,5,1,1,1,1,1,1,2,1,1,1,1,2,2,1,1,1,1,1,1,1,2,2,NA,30,NA,45,NA,0.07894736842105263,0,NA,NA,1,NA,4.888888888888889,1.3636363636363635,1.0909090909090908,4,5,5,5,5,5,4,4,5,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,30,2,0,NA,0.02631578947368421,0,90,120,1,98.57142857142857,4.666666666666667,1,1.0909090909090908,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,1,1,1,1,1,1,1,1,1,1,1,0,1,30,NA,0.02631578947368421,0,60,90,1,68.57142857142857,5,1,5
203568,70,Master/Diplom/Magister,7,1,5,1.8,1,1,15,15,15,1,3,3,2,NA,3,3,3,3,1,1,2,2,2,2,2,2,1,1,1,1,1,3,3,3,3,3,3,1,1,1,0,15,0,15,0,0.02631578947368421,0,15,15,1,15,2.625,2.090909090909091,1.5454545454545454,2,2,2,2,1,2,2,2,2,1,1,2,2,2,2,2,2,1,1,1,1,3,3,3,3,3,3,3,1,3,3,NA,30,NA,30,NA,0.07894736842105263,0,NA,NA,1,NA,1.8888888888888888,2.6363636363636362,1.5454545454545454,2,2,2,2,1,2,2,2,2,1,1,2,2,2,2,2,2,1,1,1,1,3,3,3,3,3,3,3,3,3,3,NA,30,NA,30,NA,0.07894736842105263,0,NA,NA,1,NA,1.8888888888888888,2.8181818181818183,1.5454545454545454,2,2,2,2,1,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,1,1,NA,3,3,3,3,3,3,3,3,NA,15,NA,15,NA,0.10526315789473684,0,NA,NA,1,NA,1.8888888888888888,2.6,1.8181818181818181,2,2,2,2,NA,2,2,2,3,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,3,3,NA,30,NA,30,NA,0.39473684210526316,1,NA,NA,1,NA,2.125,2.6363636363636362,1
204365,70,Abitur,5,1,5,2,4,2.8,123.42857142857143,132,102,2,2,2,2,2,2,4,4,4,2,1,2,2,2,2,2,2,1,2,2,5,3,2,2,3,3,4,4,1,2,2,1,0,1,0,0,0,0,60,60,1,60,2.6666666666666665,2.8181818181818183,1.8181818181818181,2,4,2,2,2,2,2,4,4,4,1,4,4,4,4,4,4,1,1,2,4,3,4,4,4,4,4,4,1,1,2,2,30,1,30,NA,0.02631578947368421,0,150,90,1,132.85714285714286,2.6666666666666665,3.1818181818181817,3,2,3,2,2,2,2,2,4,4,2,1,2,2,2,2,2,2,1,1,2,1,2,3,3,3,3,3,3,1,2,3,2,30,2,0,NA,0.02631578947368421,0,150,120,1,141.42857142857142,2.5555555555555554,2.4545454545454546,1.7272727272727273,2,5,4,4,2,4,2,2,4,2,1,2,2,2,2,3,3,1,1,1,5,2,1,1,1,1,4,4,2,2,2,3,0,2,0,NA,0.02631578947368421,0,180,120,1,162.85714285714286,3.2222222222222223,2.272727272727273,1.8181818181818181,2,3,3,3,3,3,2,4,4,4,5,4,4,4,4,4,4,5,5,4,5,1,1,1,1,1,1,1,2,1,1,2,0,2,0,NA,0.02631578947368421,0,120,120,1,120,3,1.4545454545454546,4.2727272727272725
